id,name,price,features,description
3262,Laptop Acer Model 3262,10354160,"13.3 inch, Ryzen 7, 16GB RAM, 256GB SSD","Giá cả phải chăng, cấu hình hợp lý."
3263,Laptop Apple Model 3263,16257848,"13.3 inch, Ryzen 7, 16GB RAM, 512GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3264,Laptop Apple Model 3264,10760248,"15.6 inch, Ryzen 7, 16GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3265,Laptop Acer Model 3265,21509959,"15.6 inch, Core i3, 32GB RAM, 512GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
3266,Laptop Lenovo Model 3266,29828473,"16 inch, Ryzen 3, 16GB RAM, 256GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
3267,Laptop MSI Model 3267,12977887,"15.6 inch, Ryzen 7, 16GB RAM, 256GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
3268,Laptop MSI Model 3268,16284023,"13.3 inch, Apple M1, 32GB RAM, 256GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
3269,Laptop HP Model 3269,12146303,"15.6 inch, Ryzen 5, 8GB RAM, 512GB SSD","Giá cả phải chăng, cấu hình hợp lý."
3270,Laptop Lenovo Model 3270,15856628,"16 inch, Core i3, 8GB RAM, 256GB SSD","Giá cả phải chăng, cấu hình hợp lý."
3271,Laptop MSI Model 3271,27462745,"15.6 inch, Ryzen 7, 32GB RAM, 1TB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
3272,Laptop Dell Model 3272,22679365,"13.3 inch, Apple M2, 8GB RAM, 1TB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
3273,Laptop HP Model 3273,13663169,"14 inch, Core i7, 16GB RAM, 512GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
3274,Laptop MSI Model 3274,25903342,"15.6 inch, Apple M1, 16GB RAM, 512GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
3275,Laptop MSI Model 3275,14046871,"14 inch, Core i5, 4GB RAM, 1TB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3276,Laptop Lenovo Model 3276,10152634,"16 inch, Ryzen 7, 16GB RAM, 512GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
3277,Laptop Asus Model 3277,26722743,"17 inch, Apple M1, 16GB RAM, 512GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
3278,Laptop HP Model 3278,23712235,"14 inch, Core i5, 32GB RAM, 512GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
3279,Laptop MSI Model 3279,29638138,"16 inch, Apple M1, 4GB RAM, 256GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
3280,Laptop MSI Model 3280,26081515,"17 inch, Core i3, 16GB RAM, 512GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3281,Laptop Dell Model 3281,24751279,"13.3 inch, Ryzen 3, 16GB RAM, 1TB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
3282,Laptop Apple Model 3282,27035376,"13.3 inch, Core i3, 4GB RAM, 512GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
3283,Laptop HP Model 3283,13859305,"14 inch, Apple M1, 8GB RAM, 1TB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3284,Laptop Asus Model 3284,17696944,"14 inch, Ryzen 7, 4GB RAM, 1TB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
3285,Laptop Apple Model 3285,28063440,"15.6 inch, Ryzen 3, 32GB RAM, 512GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
3286,Laptop HP Model 3286,18498456,"17 inch, Ryzen 5, 4GB RAM, 1TB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3287,Laptop Acer Model 3287,10071235,"15.6 inch, Core i7, 8GB RAM, 1TB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
3288,Laptop HP Model 3288,22390804,"14 inch, Core i3, 16GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3289,Laptop MSI Model 3289,11121020,"15.6 inch, Apple M1, 4GB RAM, 256GB SSD","Giá cả phải chăng, cấu hình hợp lý."
3290,Laptop Lenovo Model 3290,15771425,"17 inch, Apple M2, 4GB RAM, 1TB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3291,Laptop Lenovo Model 3291,16471669,"16 inch, Core i3, 32GB RAM, 512GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
3292,Laptop HP Model 3292,24121194,"16 inch, Apple M2, 16GB RAM, 512GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3293,Laptop Lenovo Model 3293,11788192,"13.3 inch, Ryzen 3, 4GB RAM, 512GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
3294,Laptop MSI Model 3294,21992005,"14 inch, Core i3, 16GB RAM, 512GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
3295,Laptop Lenovo Model 3295,15931511,"15.6 inch, Core i5, 8GB RAM, 256GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
3296,Laptop Lenovo Model 3296,15227861,"14 inch, Ryzen 3, 16GB RAM, 256GB SSD","Giá cả phải chăng, cấu hình hợp lý."
3297,Laptop Apple Model 3297,29488842,"16 inch, Apple M2, 4GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3298,Laptop MSI Model 3298,20250286,"15.6 inch, Apple M2, 16GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3299,Laptop Asus Model 3299,13939237,"17 inch, Core i7, 16GB RAM, 512GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
3300,Laptop Apple Model 3300,25269234,"14 inch, Apple M1, 4GB RAM, 512GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
3301,Laptop Acer Model 3301,18991018,"14 inch, Core i5, 8GB RAM, 512GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
3302,Laptop HP Model 3302,27405922,"14 inch, Core i3, 8GB RAM, 512GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
3303,Laptop MSI Model 3303,23518627,"17 inch, Ryzen 7, 8GB RAM, 1TB SSD","Giá cả phải chăng, cấu hình hợp lý."
3304,Laptop Asus Model 3304,26189569,"16 inch, Ryzen 5, 8GB RAM, 1TB SSD","Giá cả phải chăng, cấu hình hợp lý."
3305,Laptop Acer Model 3305,15743948,"14 inch, Core i5, 8GB RAM, 512GB SSD","Giá cả phải chăng, cấu hình hợp lý."
3306,Laptop Asus Model 3306,19983443,"17 inch, Core i5, 4GB RAM, 1TB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
3307,Laptop Asus Model 3307,21783059,"13.3 inch, Ryzen 5, 32GB RAM, 256GB SSD","Giá cả phải chăng, cấu hình hợp lý."
3308,Laptop HP Model 3308,27751125,"14 inch, Apple M1, 16GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3309,Laptop HP Model 3309,22003226,"17 inch, Core i5, 32GB RAM, 512GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
3310,Laptop Apple Model 3310,13854442,"17 inch, Core i3, 16GB RAM, 1TB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
3311,Laptop Acer Model 3311,24593708,"15.6 inch, Ryzen 3, 16GB RAM, 1TB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3312,Laptop Lenovo Model 3312,17193462,"17 inch, Ryzen 5, 8GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3313,Laptop Dell Model 3313,18252583,"14 inch, Core i7, 32GB RAM, 256GB SSD","Giá cả phải chăng, cấu hình hợp lý."
3314,Laptop Asus Model 3314,16518860,"14 inch, Ryzen 7, 32GB RAM, 256GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
3315,Laptop HP Model 3315,14359000,"14 inch, Core i5, 8GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3316,Laptop MSI Model 3316,16982481,"17 inch, Core i5, 4GB RAM, 256GB SSD","Giá cả phải chăng, cấu hình hợp lý."
3317,Laptop Apple Model 3317,12091760,"13.3 inch, Core i7, 4GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3318,Laptop HP Model 3318,15393520,"15.6 inch, Ryzen 5, 32GB RAM, 512GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
3319,Laptop Asus Model 3319,18576534,"16 inch, Ryzen 5, 4GB RAM, 512GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
3320,Laptop Dell Model 3320,24769648,"13.3 inch, Core i7, 8GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3321,Laptop Lenovo Model 3321,13260799,"15.6 inch, Core i3, 4GB RAM, 256GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
3322,Laptop Acer Model 3322,26402761,"17 inch, Ryzen 5, 32GB RAM, 512GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
3323,Laptop Apple Model 3323,14196990,"14 inch, Apple M2, 4GB RAM, 512GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
3324,Laptop Acer Model 3324,14825082,"16 inch, Core i7, 16GB RAM, 256GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
3325,Laptop MSI Model 3325,21080742,"13.3 inch, Core i3, 8GB RAM, 1TB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
3326,Laptop Apple Model 3326,24050110,"13.3 inch, Ryzen 3, 16GB RAM, 512GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
3327,Laptop HP Model 3327,25006413,"16 inch, Core i5, 4GB RAM, 1TB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
3328,Laptop Acer Model 3328,10241112,"16 inch, Ryzen 7, 16GB RAM, 1TB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
3329,Laptop Dell Model 3329,11644788,"14 inch, Core i7, 32GB RAM, 1TB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
3330,Laptop Apple Model 3330,15570001,"16 inch, Ryzen 7, 32GB RAM, 256GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
3331,Laptop Lenovo Model 3331,21640348,"13.3 inch, Apple M1, 16GB RAM, 1TB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3332,Laptop Asus Model 3332,27239995,"16 inch, Ryzen 3, 16GB RAM, 512GB SSD","Giá cả phải chăng, cấu hình hợp lý."
3333,Laptop Asus Model 3333,14867173,"13.3 inch, Ryzen 5, 4GB RAM, 512GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
3334,Laptop Apple Model 3334,29564522,"15.6 inch, Apple M1, 8GB RAM, 256GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
3335,Laptop Asus Model 3335,21757910,"14 inch, Ryzen 7, 16GB RAM, 512GB SSD","Giá cả phải chăng, cấu hình hợp lý."
3336,Laptop MSI Model 3336,18431722,"17 inch, Apple M1, 32GB RAM, 1TB SSD","Giá cả phải chăng, cấu hình hợp lý."
3337,Laptop HP Model 3337,14190609,"14 inch, Apple M1, 32GB RAM, 256GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
3338,Laptop Acer Model 3338,27697949,"16 inch, Core i7, 16GB RAM, 1TB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
3339,Laptop HP Model 3339,12651850,"13.3 inch, Ryzen 7, 8GB RAM, 512GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
3340,Laptop Asus Model 3340,25020059,"17 inch, Apple M2, 4GB RAM, 512GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
3341,Laptop Acer Model 3341,12864274,"17 inch, Core i7, 16GB RAM, 1TB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
3342,Laptop Dell Model 3342,20465350,"16 inch, Apple M1, 16GB RAM, 1TB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
3343,Laptop MSI Model 3343,28911331,"17 inch, Ryzen 7, 4GB RAM, 1TB SSD","Giá cả phải chăng, cấu hình hợp lý."
3344,Laptop HP Model 3344,19897591,"16 inch, Core i3, 32GB RAM, 1TB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
3345,Laptop Asus Model 3345,26711773,"15.6 inch, Ryzen 3, 32GB RAM, 256GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
3346,Laptop Apple Model 3346,12214940,"17 inch, Core i7, 4GB RAM, 256GB SSD","Giá cả phải chăng, cấu hình hợp lý."
3347,Laptop Acer Model 3347,17077261,"13.3 inch, Apple M2, 8GB RAM, 1TB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
3348,Laptop MSI Model 3348,17113345,"16 inch, Ryzen 7, 4GB RAM, 1TB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
3349,Laptop MSI Model 3349,10714284,"13.3 inch, Core i7, 32GB RAM, 256GB SSD","Giá cả phải chăng, cấu hình hợp lý."
3350,Laptop Apple Model 3350,15563571,"16 inch, Core i5, 16GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3351,Laptop Acer Model 3351,24114962,"13.3 inch, Apple M1, 32GB RAM, 512GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
3352,Laptop Apple Model 3352,21408496,"16 inch, Ryzen 3, 4GB RAM, 256GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
3353,Laptop Apple Model 3353,27799690,"13.3 inch, Ryzen 3, 16GB RAM, 512GB SSD","Giá cả phải chăng, cấu hình hợp lý."
3354,Laptop Apple Model 3354,11534283,"14 inch, Ryzen 7, 8GB RAM, 512GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
3355,Laptop Asus Model 3355,27877396,"17 inch, Ryzen 5, 32GB RAM, 512GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3356,Laptop Dell Model 3356,22151542,"16 inch, Core i7, 16GB RAM, 256GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
3357,Laptop Dell Model 3357,14267055,"16 inch, Ryzen 3, 8GB RAM, 1TB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
3358,Laptop Asus Model 3358,27887662,"14 inch, Ryzen 3, 8GB RAM, 256GB SSD","Giá cả phải chăng, cấu hình hợp lý."
3359,Laptop MSI Model 3359,20924626,"13.3 inch, Apple M1, 32GB RAM, 256GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
3360,Laptop Lenovo Model 3360,17835150,"13.3 inch, Ryzen 5, 4GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3361,Laptop Asus Model 3361,18710902,"16 inch, Core i3, 32GB RAM, 1TB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
3362,Laptop Lenovo Model 3362,26327810,"13.3 inch, Apple M2, 16GB RAM, 1TB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
3363,Laptop Apple Model 3363,12788536,"17 inch, Ryzen 7, 4GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3364,Laptop Apple Model 3364,22000621,"16 inch, Core i3, 8GB RAM, 1TB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
3365,Laptop Lenovo Model 3365,26419484,"16 inch, Ryzen 5, 32GB RAM, 512GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
3366,Laptop Dell Model 3366,15693770,"16 inch, Apple M2, 16GB RAM, 1TB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3367,Laptop Dell Model 3367,19525652,"17 inch, Apple M2, 32GB RAM, 512GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
3368,Laptop Acer Model 3368,26599401,"16 inch, Apple M1, 4GB RAM, 512GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3369,Laptop Acer Model 3369,29105747,"13.3 inch, Ryzen 3, 16GB RAM, 512GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3370,Laptop Acer Model 3370,19994824,"14 inch, Core i3, 8GB RAM, 256GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
3371,Laptop Lenovo Model 3371,26082798,"13.3 inch, Ryzen 3, 4GB RAM, 1TB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
3372,Laptop Dell Model 3372,28836657,"14 inch, Core i7, 16GB RAM, 512GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
3373,Laptop Dell Model 3373,27482519,"17 inch, Ryzen 7, 32GB RAM, 1TB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3374,Laptop MSI Model 3374,27193250,"13.3 inch, Apple M2, 16GB RAM, 512GB SSD","Giá cả phải chăng, cấu hình hợp lý."
3375,Laptop HP Model 3375,14778590,"16 inch, Core i5, 4GB RAM, 512GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
3376,Laptop Asus Model 3376,19098984,"17 inch, Ryzen 5, 16GB RAM, 1TB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
3377,Laptop Asus Model 3377,18465933,"15.6 inch, Core i7, 4GB RAM, 1TB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3378,Laptop Asus Model 3378,11495494,"15.6 inch, Core i5, 4GB RAM, 512GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3379,Laptop HP Model 3379,12584213,"14 inch, Core i5, 32GB RAM, 512GB SSD","Giá cả phải chăng, cấu hình hợp lý."
3380,Laptop MSI Model 3380,16393054,"15.6 inch, Ryzen 7, 16GB RAM, 256GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
3381,Laptop HP Model 3381,24258283,"16 inch, Ryzen 7, 4GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3382,Laptop Asus Model 3382,10941684,"15.6 inch, Ryzen 3, 32GB RAM, 1TB SSD","Giá cả phải chăng, cấu hình hợp lý."
3383,Laptop Lenovo Model 3383,28704745,"17 inch, Ryzen 7, 16GB RAM, 512GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3384,Laptop MSI Model 3384,10709159,"14 inch, Apple M2, 8GB RAM, 512GB SSD","Thiết kế mỏng nhẹ, dễ dàng di chuyển."
3385,Laptop Dell Model 3385,19753653,"15.6 inch, Ryzen 3, 32GB RAM, 1TB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3386,Laptop Acer Model 3386,18250424,"15.6 inch, Core i7, 32GB RAM, 256GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
3387,Laptop Acer Model 3387,29817675,"16 inch, Core i5, 4GB RAM, 512GB SSD","Giá cả phải chăng, cấu hình hợp lý."
3388,Laptop Acer Model 3388,29791819,"16 inch, Apple M1, 8GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3389,Laptop Lenovo Model 3389,27961385,"15.6 inch, Ryzen 7, 32GB RAM, 512GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3390,Laptop Apple Model 3390,20630667,"14 inch, Ryzen 7, 16GB RAM, 1TB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3391,Laptop Asus Model 3391,29126801,"14 inch, Ryzen 5, 4GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3392,Laptop Acer Model 3392,22855559,"16 inch, Ryzen 7, 16GB RAM, 256GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3393,Laptop Asus Model 3393,12450869,"15.6 inch, Apple M1, 32GB RAM, 1TB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3394,Laptop Asus Model 3394,26901554,"13.3 inch, Core i5, 32GB RAM, 512GB SSD","Hiệu suất cao, chơi game và làm việc đồ họa mượt mà."
3395,Laptop Lenovo Model 3395,21883470,"14 inch, Apple M2, 16GB RAM, 1TB SSD","Giá cả phải chăng, cấu hình hợp lý."
3396,Laptop Dell Model 3396,11094088,"13.3 inch, Core i3, 32GB RAM, 256GB SSD",Phù hợp cho sinh viên và người dùng phổ thông.
3397,Laptop Acer Model 3397,26437112,"17 inch, Core i3, 4GB RAM, 1TB SSD","Giá cả phải chăng, cấu hình hợp lý."
3398,Laptop HP Model 3398,21803768,"14 inch, Core i5, 8GB RAM, 512GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
3399,Laptop MSI Model 3399,18842935,"15.6 inch, Ryzen 3, 8GB RAM, 512GB SSD","Laptop hiệu năng ổn định, phù hợp cho công việc văn phòng."
3400,Laptop Apple Model 3400,26306237,"14 inch, Ryzen 7, 8GB RAM, 256GB SSD","Giá cả phải chăng, cấu hình hợp lý."
3401,Laptop Dell Model 3401,12947138,"14 inch, Ryzen 3, 8GB RAM, 256GB SSD","Giá cả phải chăng, cấu hình hợp lý."
